query_id,class,representative_id,representative_index,alignment_score,alignment_length,identities,identity_percent
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,Q3SUK2|unreviewed|nitrate,7,4046.0,1638,657,40.10989010989011
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1H1HAQ9|unreviewed|nitrate,8,5045.0,1484,859,57.884097035040426
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1I0QUY6|unreviewed|nitrate,9,5054.0,1481,860,58.06887238352465
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A316C3F7|unreviewed|nitrate,10,5053.0,1503,864,57.48502994011976
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A347UDN3|unreviewed|nitrate,11,5015.0,1498,854,57.009345794392516
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A165W5Q7|unreviewed|nitrate,12,5029.0,1481,856,57.79878460499662
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A840AYT6|unreviewed|nitrate,13,5070.0,1486,869,58.479138627187076
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0AAE9XQX7|unreviewed|nitrate,14,5067.0,1490,856,57.4496644295302
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A844ZW81|unreviewed|nitrate,15,5074.0,1483,872,58.79973027646662
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2N3BA51|unreviewed|4Fe-4S,16,3794.0,1428,651,45.588235294117645
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A239I193|unreviewed|nitrate,17,5101.0,1487,874,58.77605917955615
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2S0NER2|unreviewed|nitrate,18,4990.0,1509,848,56.196156394963545
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A6L5YVV0|unreviewed|nitrate,19,5065.0,1497,873,58.31663326653307
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2S7J0B2|unreviewed|nitrate,20,5094.0,1491,876,58.752515090543255
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1N6UET5|unreviewed|nitrate,21,5063.0,1486,862,58.00807537012113
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,B8EHX8|unreviewed|nitrate,22,5067.0,1488,867,58.266129032258064
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1E4F5D4|unreviewed|nitrate,23,5105.0,1490,874,58.65771812080537
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1B9YFZ1|unreviewed|nitrate,24,5131.0,1479,875,59.16159567275186
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1V1UL92|unreviewed|nitrate,25,5112.0,1486,878,59.084791386271874
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A8I1M687|unreviewed|nitrate,26,5044.0,1495,856,57.25752508361204
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,F8JCT8|unreviewed|nitrate,27,5065.0,1488,868,58.333333333333336
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A7W0HY80|unreviewed|nitrate,28,4980.0,1516,834,55.01319261213721
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2W7IHW6|unreviewed|Nitrate,29,4151.0,1474,711,48.236092265943014
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A922VP62|unreviewed|nitrate,30,5068.0,1501,864,57.56162558294471
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A256GIG4|unreviewed|nitrate,31,5109.0,1490,880,59.06040268456376
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A4R3LXM9|unreviewed|nitrate,32,5095.0,1477,862,58.36154366960054
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A9Q2PD28|unreviewed|nitrate,33,5109.0,1493,879,58.874748827863364
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A259KCF0|unreviewed|Nitrate,34,3226.0,1392,556,39.94252873563218
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A127ETD6|unreviewed|nitrate,35,5113.0,1500,875,58.333333333333336
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A963WYW9|unreviewed|nitrate,36,5026.0,1497,861,57.51503006012024
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A3S2V0S6|unreviewed|nitrate,37,4995.0,1503,852,56.68662674650699
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0X3UCJ4|unreviewed|nitrate,38,5047.0,1496,863,57.68716577540107
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1Q3W2Y5|unreviewed|nitrate,39,5125.0,1481,872,58.87913571910871
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1Q3Z3I8|unreviewed|nitrate,40,5072.0,1493,868,58.137977227059615
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A376ALF3|unreviewed|nitrate,41,5144.0,1479,884,59.77011494252874
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0AA34WZR2|unreviewed|nitrate,42,5109.0,1481,875,59.08170155300473
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2S4LSK6|unreviewed|nitrate,43,5050.0,1500,863,57.53333333333334
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A367X8L9|unreviewed|nitrate,44,4977.0,1508,844,55.96816976127321
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,Q166T5|unreviewed|nitrate,45,5063.0,1487,867,58.30531271015468
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A074JLT6|unreviewed|nitrate,46,5088.0,1480,868,58.648648648648646
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1M7HH15|unreviewed|nitrate,47,5079.0,1489,871,58.49563465413029
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1M3C915|unreviewed|nitrate,48,4044.0,1633,663,40.60012247397428
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1G7BGI6|unreviewed|nitrate,49,5041.0,1484,861,58.01886792452831
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,B4RFL8|unreviewed|nitrate,50,4893.0,1512,824,54.4973544973545
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A844CRR1|unreviewed|nitrate,51,5013.0,1496,851,56.88502673796791
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A127CEE3|unreviewed|nitrate,52,5110.0,1481,876,59.149223497636726
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,N6UU87|unreviewed|nitrate,53,5096.0,1480,880,59.45945945945946
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1U9Z754|unreviewed|nitrate,54,5119.0,1478,877,59.33694181326117
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1H8LQD4|unreviewed|nitrate,55,5073.0,1498,872,58.2109479305741
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A258DTC7|unreviewed|4Fe-4S,56,3487.0,1407,596,42.359630419331914
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A8J7WF33|unreviewed|nitrate,57,5109.0,1498,880,58.744993324432585
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1J5M4C6|unreviewed|nitrate,58,5017.0,1491,851,57.075788061703555
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A975DSB4|unreviewed|nitrate,59,5064.0,1486,868,58.41184387617766
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A940EEY0|unreviewed|nitrate,60,5130.0,1489,884,59.36870382807253
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2S8S5D9|unreviewed|nitrate,61,4992.0,1503,855,56.886227544910184
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A6L8GB06|unreviewed|4Fe-4S,62,3545.0,1431,597,41.719077568134175
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A3S0MZB6|unreviewed|nitrate,63,5068.0,1493,865,57.9370395177495
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1F2XR48|unreviewed|Nitrate,64,2862.0,1375,496,36.07272727272727
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2M8D0D8|unreviewed|nitrate,65,5037.0,1480,863,58.31081081081081
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A937B8V3|unreviewed|Molybdopterin,66,3844.0,1458,655,44.92455418381344
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A4R2NZ59|unreviewed|nitrate,67,5092.0,1490,871,58.45637583892618
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A258GBD5|unreviewed|nitrate,68,5055.0,1497,868,57.98263193052772
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2T5H6I8|unreviewed|nitrate,69,5105.0,1493,878,58.80776959142666
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A098T7W6|unreviewed|nitrate,70,5027.0,1506,864,57.37051792828686
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A5C5CKP9|unreviewed|nitrate,71,5100.0,1489,878,58.96574882471457
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0AAX0L7P6|unreviewed|nitrate,72,5105.0,1479,873,59.02636916835699
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A541CM77|unreviewed|nitrate,73,4931.0,1517,837,55.174686882003954
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0N0MB29|unreviewed|nitrate,74,5079.0,1496,868,58.02139037433155
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1B2FL46|unreviewed|nitrate,75,5145.0,1486,879,59.15208613728129
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,F7S8Z0|unreviewed|nitrate,76,4969.0,1501,842,56.095936042638236
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A420WN31|unreviewed|nitrate,77,5136.0,1485,880,59.25925925925925
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0F6AVE4|unreviewed|nitrate,78,5027.0,1500,861,57.4
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A7C9IJL2|unreviewed|nitrate,79,5064.0,1496,869,58.08823529411765
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A419ABP6|unreviewed|4Fe-4S,80,5055.0,1507,859,57.00066357000664
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0M6XW73|unreviewed|nitrate,81,4993.0,1509,839,55.59973492379059
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2E1XJG7|unreviewed|nitrate,82,5117.0,1471,869,59.07545887151598
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1T4Q0H0|unreviewed|nitrate,83,5107.0,1487,877,58.97780766644251
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A6M1TW90|unreviewed|nitrate,84,5071.0,1496,873,58.35561497326203
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A967EVC8|unreviewed|nitrate,85,5011.0,1502,857,57.05725699067909
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A318MW16|unreviewed|nitrate,86,5385.0,1433,936,65.31751570132589
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A972G4N6|unreviewed|nitrate,87,5026.0,1497,852,56.91382765531062
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1M2YTW4|unreviewed|nitrate,88,5062.0,1497,862,57.581830327321306
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A251ZVS7|unreviewed|nitrate,89,5438.0,1424,946,66.43258426966293
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A059FIH5|unreviewed|nitrate,90,5063.0,1496,869,58.08823529411765
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,Q8YBF0|unreviewed|Nitrate,91,3718.0,1431,642,44.863731656184484
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A8I0N150|unreviewed|nitrate,92,5108.0,1489,879,59.032907991940895
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A3N7GF04|unreviewed|nitrate,93,5054.0,1492,864,57.9088471849866
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1B3NKS3|unreviewed|nitrate,94,5079.0,1496,868,58.02139037433155
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,W7DU74|unreviewed|nitrate,95,5435.0,1425,948,66.52631578947368
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A949PN97|unreviewed|nitrate,96,5037.0,1496,862,57.62032085561497
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2N3BWU5|unreviewed|nitrate,97,5137.0,1493,889,59.544541192230405
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A8J3E7K5|unreviewed|nitrate,98,5118.0,1480,878,59.32432432432433
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A521NN25|unreviewed|nitrate,99,5066.0,1490,862,57.852348993288594
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0P6RLY6|unreviewed|nitrate,100,5002.0,1494,848,56.760374832663985
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2D8HM96|unreviewed|nitrate,101,5081.0,1494,865,57.89825970548862
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A833D7A3|unreviewed|nitrate,102,5123.0,1480,875,59.12162162162162
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A545SU33|unreviewed|nitrate,103,5064.0,1488,866,58.1989247311828
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A286IDX8|unreviewed|nitrate,104,5026.0,1501,857,57.095269820119924
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A4R6AM49|unreviewed|nitrate,105,5064.0,1487,865,58.17081371889711
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2A6NMK3|unreviewed|nitrate,106,5100.0,1491,871,58.41716968477532
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A6L6J5N5|unreviewed|nitrate,107,5016.0,1500,857,57.13333333333333
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1Z3LTX1|unreviewed|nitrate,108,4995.0,1497,852,56.91382765531062
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A7S8C4W8|unreviewed|nitrate,109,5082.0,1488,867,58.266129032258064
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A853L3H3|unreviewed|nitrate,110,5051.0,1499,863,57.571714476317545
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1M4LGS4|unreviewed|nitrate,111,5051.0,1503,866,57.61809713905522
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0AAX0KU29|unreviewed|nitrate,112,5101.0,1479,870,58.82352941176471
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A327Y5F5|unreviewed|nitrate,113,5119.0,1496,883,59.024064171122994
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A841QIU9|unreviewed|4Fe-4S,114,4555.0,1572,757,48.155216284987276
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0AAW9RN82|unreviewed|nitrate,115,4941.0,1524,826,54.199475065616795
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0F2QDZ3|unreviewed|nitrate,116,5074.0,1498,874,58.344459279038716
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A9E1SM98|unreviewed|4Fe-4S,117,3872.0,1713,631,36.835960303561
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,Q0AL51|unreviewed|nitrate,118,5125.0,1486,879,59.15208613728129
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2T4YJ34|unreviewed|nitrate,119,5069.0,1500,871,58.06666666666666
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2R8AZF7|unreviewed|nitrate,120,5097.0,1511,876,57.974851091992065
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A378ZYY7|unreviewed|nitrate,121,5015.0,1497,855,57.11422845691383
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2P9HCW6|unreviewed|nitrate,122,5079.0,1492,872,58.4450402144772
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0F7PJ30|unreviewed|nitrate,123,5054.0,1503,867,57.684630738522955
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1N7NUS4|unreviewed|nitrate,124,4995.0,1508,854,56.63129973474801
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0AAD1D9Q4|unreviewed|nitrate,125,5065.0,1487,866,58.238063214525894
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0F2Q277|unreviewed|nitrate,126,5108.0,1492,880,58.98123324396782
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1M3DSN8|unreviewed|nitrate,127,4969.0,1499,838,55.903935957304874
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A165YXD0|unreviewed|nitrate,128,5047.0,1482,858,57.89473684210527
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0X3U015|unreviewed|nitrate,129,5060.0,1492,868,58.17694369973191
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A4Y3TNT1|unreviewed|4Fe-4S,130,4551.0,1570,763,48.59872611464968
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A3S9CLU8|unreviewed|nitrate,131,5081.0,1489,871,58.49563465413029
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0D6JK72|unreviewed|nitrate,132,5076.0,1491,863,57.880617035546614
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A7D4AUS7|unreviewed|nitrate,133,5096.0,1478,874,59.1339648173207
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1H3GRJ8|unreviewed|nitrate,134,5087.0,1494,874,58.500669344042834
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A916S8Z2|unreviewed|nitrate,135,5107.0,1480,878,59.32432432432433
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1W2DDT7|unreviewed|nitrate,136,5119.0,1492,882,59.115281501340476
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0V0Q1Q9|unreviewed|nitrate,137,5070.0,1487,866,58.238063214525894
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A011TFK8|unreviewed|4Fe-4S,138,5114.0,1513,876,57.89821546596167
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A7C8HN32|unreviewed|nitrate,139,5083.0,1478,860,58.18673883626523
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A9D6AGW5|unreviewed|nitrate,140,5060.0,1485,860,57.91245791245792
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A7X6H384|unreviewed|nitrate,141,5112.0,1492,881,59.048257372654156
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A365U543|unreviewed|nitrate,142,4975.0,1498,842,56.2082777036048
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A5P2QRD0|unreviewed|4Fe-4S,143,5062.0,1507,864,57.33244857332449
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1E4EP27|unreviewed|nitrate,144,5049.0,1501,866,57.69487008660893
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1H7JLQ9|unreviewed|nitrate,145,5083.0,1486,865,58.2099596231494
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0H3AUX8|unreviewed|nitrate,146,5036.0,1505,863,57.3421926910299
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A328BI37|unreviewed|nitrate,147,5050.0,1492,865,57.975871313672926
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A7W9AWV9|unreviewed|nitrate,148,5075.0,1500,870,57.99999999999999
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0P1F8Z1|unreviewed|nitrate,149,5053.0,1486,862,58.00807537012113
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A840Z341|unreviewed|nitrate,150,5076.0,1482,866,58.43454790823211
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A212LFT9|unreviewed|nitrate,151,5054.0,1493,863,57.803081044876095
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A3X8Q4|unreviewed|nitrate,152,5027.0,1490,855,57.38255033557047
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1I3R695|unreviewed|nitrate,153,5050.0,1495,862,57.65886287625418
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1E4M075|unreviewed|nitrate,154,4947.0,1477,846,57.27826675693974
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A9D5TZ36|unreviewed|nitrate,155,5050.0,1498,862,57.543391188251
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1I3TZN5|unreviewed|nitrate,156,5057.0,1500,865,57.666666666666664
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A4V1PQM7|unreviewed|nitrate,157,5085.0,1494,873,58.43373493975904
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1I5W4H5|unreviewed|nitrate,158,5035.0,1495,858,57.391304347826086
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,Q2YJY4|unreviewed|nitrate,159,5027.0,1500,861,57.4
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0D6PIT1|unreviewed|nitrate,160,4972.0,1500,843,56.2
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A0D5LP35|unreviewed|nitrate,161,5101.0,1480,874,59.05405405405405
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A059DP50|unreviewed|nitrate,162,5027.0,1503,860,57.21889554224884
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,I3TUM1|unreviewed|nitrate,163,5034.0,1497,859,57.38142952571811
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A6L7LK94|unreviewed|nitrate,164,4968.0,1508,843,55.90185676392573
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1J6HPY4|unreviewed|nitrate,165,5101.0,1489,877,58.898589657488245
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A964FCX1|unreviewed|nitrate,166,5031.0,1494,856,57.295850066934406
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2N3DHW6|unreviewed|nitrate,167,5076.0,1488,869,58.4005376344086
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A366XCA5|unreviewed|nitrate,168,4991.0,1496,842,56.28342245989305
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A442IZU0|unreviewed|nitrate,169,5089.0,1484,872,58.760107816711596
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A3S1GT33|unreviewed|Nitrate,170,4421.0,1474,760,51.56037991858887
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A089NY56|unreviewed|nitrate,171,5088.0,1500,871,58.06666666666666
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A5A8A5K3|unreviewed|nitrate,172,5078.0,1499,867,57.83855903935957
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A2K8KEA1|unreviewed|nitrate,173,5041.0,1496,864,57.75401069518716
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A8I1RQK2|unreviewed|nitrate,174,5137.0,1486,877,59.01749663526245
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A953BZI6|unreviewed|nitrate,175,5060.0,1497,869,58.04943219772879
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A372IE19|unreviewed|nitrate,176,5096.0,1499,877,58.50567044696464
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A918XWV9|unreviewed|nitrate,177,5097.0,1483,874,58.93459204315577
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,H0TSP6|unreviewed|Nitrate,178,4269.0,1457,738,50.65202470830473
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A4P1K4E1|unreviewed|nitrate,179,4995.0,1497,852,56.91382765531062
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A9X9XFF3|unreviewed|nitrate,180,4969.0,1510,844,55.894039735099334
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A975JM51|unreviewed|nitrate,181,5099.0,1479,875,59.16159567275186
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,G8PP01|unreviewed|nitrate,182,5015.0,1482,851,57.42240215924427
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A7C7QVS5|unreviewed|Nitrate,183,4271.0,1460,734,50.273972602739725
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A1H6MU12|unreviewed|nitrate,184,5062.0,1489,866,58.159838817998654
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A6X2Z5|unreviewed|nitrate,185,5104.0,1490,878,58.92617449664429
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A149UR44|unreviewed|4Fe-4S,186,4552.0,1572,756,48.091603053435115
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A7U8PV72|unreviewed|nitrate,187,5046.0,1503,865,57.55156353958749
Soil14.scaffold_280216268_c1_12,Alphaproteobacteria,A0A7U7AZ14|unreviewed|nitrate,188,4824.0,1523,813,53.38148391332895
